Student ID,student_name,gender,grade,school_name,reading_score,math_score
8592,Shane Lopez,M,10th,Hernandez High School,92,81
8593,Kathryn Johnson,F,9th,Hernandez High School,97,58
8594,Benjamin Morris,M,10th,Hernandez High School,80,87
8595,Sierra Garcia,F,10th,Hernandez High School,87,56
8596,Erica Collier,F,12th,Hernandez High School,97,73
8597,Lauren Smith,F,12th,Hernandez High School,67,90
8598,Anthony Johnson,M,9th,Hernandez High School,78,84
8599,Michelle Ruiz,F,11th,Hernandez High School,79,82
8600,Carolyn White,F,9th,Hernandez High School,90,64
8601,Terry Smith,M,12th,Hernandez High School,64,72
8602,Michael Pineda,M,10th,Hernandez High School,99,76
8603,Christopher Sanchez,M,12th,Hernandez High School,75,86
8604,Anthony Curtis,M,9th,Hernandez High School,99,70
8605,Nicholas Nguyen,M,11th,Hernandez High School,95,55
8606,Michelle Dixon,F,9th,Hernandez High School,83,97
8607,Robert Garcia,M,9th,Hernandez High School,97,89
8608,Kevin Morgan,M,10th,Hernandez High School,80,77
8609,Jane Castaneda,F,11th,Hernandez High School,74,55
8610,John Young,M,9th,Hernandez High School,77,88
8611,Mark Le,M,9th,Hernandez High School,99,92
8612,Justin Williamson,M,11th,Hernandez High School,81,77
8613,Shane Johnson,M,11th,Hernandez High School,92,95
8614,Nicholas Miller,M,12th,Hernandez High School,84,65
8615,Brittany Hobbs,F,10th,Hernandez High School,84,99
8616,Peter Nichols,M,9th,Hernandez High School,84,74
8617,Lisa Stevens,F,10th,Hernandez High School,93,66
8618,Justin Orr,M,9th,Hernandez High School,88,79
8619,Tamara Rodriguez,F,12th,Hernandez High School,71,59
8620,Rickey Oconnor,M,12th,Hernandez High School,64,96
8621,Elizabeth Rodriguez,F,11th,Hernandez High School,99,65
8622,Rachel Osborne,F,12th,Hernandez High School,67,68
8623,Jonathan Jones,M,10th,Hernandez High School,75,83
8624,Anna Davis,F,11th,Hernandez High School,84,70
8625,William Henry,M,10th,Hernandez High School,77,84
8626,Martha White,F,10th,Hernandez High School,72,63
8627,Debbie Schmitt,F,9th,Hernandez High School,71,87
8628,Audrey Velez,F,9th,Hernandez High School,87,69
8629,Mathew Moore,M,11th,Hernandez High School,97,92
8630,Roy Arnold,M,10th,Hernandez High School,68,98
8631,Lisa Baker,F,9th,Hernandez High School,96,57
8632,Jaime Santana,F,9th,Hernandez High School,92,79
8633,Aaron Crawford,M,10th,Hernandez High School,87,62
8634,Chad Simpson,M,12th,Hernandez High School,93,76
8635,Daniel Baxter,M,10th,Hernandez High School,79,72
8636,Tyler Galloway,M,11th,Hernandez High School,96,93
8637,Michelle Patterson,F,9th,Hernandez High School,95,74
8638,Casey Castro,F,11th,Hernandez High School,68,83
8639,Jeffrey Jensen,M,12th,Hernandez High School,89,88
8640,Craig Aguirre,M,10th,Hernandez High School,71,64
8641,Tracy Paul,M,10th,Hernandez High School,98,85
8642,Antonio Grant,M,9th,Hernandez High School,78,74
8643,Angela Murray,F,9th,Hernandez High School,98,82
8644,Samantha Baker,F,12th,Hernandez High School,90,76
8645,Casey Kelley,M,9th,Hernandez High School,76,64
8646,Erin Spencer,F,11th,Hernandez High School,75,98
8647,Mark Davidson,M,10th,Hernandez High School,77,58
8648,Allison Robles,F,10th,Hernandez High School,64,56
8649,Olivia Chan,F,9th,Hernandez High School,75,73
8650,Aaron Weaver,M,10th,Hernandez High School,93,93
8651,David Roth,M,9th,Hernandez High School,99,99
8652,Frank Hamilton,M,10th,Hernandez High School,65,73
8653,Mr. Dennis Duke,M,11th,Hernandez High School,85,95
8654,Sarah Conrad,F,9th,Hernandez High School,95,86
8655,Rebecca Myers,F,11th,Hernandez High School,73,95
8656,Devon Garcia,M,9th,Hernandez High School,93,71
8657,Thomas Silva,M,10th,Hernandez High School,76,92
8658,Brandy Jackson,F,9th,Hernandez High School,69,76
8659,Victoria Ramirez,F,10th,Hernandez High School,77,67
8660,Leslie Turner,F,10th,Hernandez High School,79,60
8661,Cindy Phillips,F,9th,Hernandez High School,68,57
8662,Sherry Benson,F,9th,Hernandez High School,90,73
8663,Garrett Lynch,M,9th,Hernandez High School,79,66
8664,John Elliott,M,12th,Hernandez High School,88,74
8665,Caleb Crane,M,10th,Hernandez High School,79,60
8666,Patrick Robinson,M,12th,Hernandez High School,74,79
8667,April Horton,F,12th,Hernandez High School,86,82
8668,Amber Leon,F,12th,Hernandez High School,65,76
8669,Kelsey Cole,F,9th,Hernandez High School,99,68
8670,Richard Brewer,M,12th,Hernandez High School,80,57
8671,Alexander Davis,M,10th,Hernandez High School,74,78
8672,Daniel Hughes,M,12th,Hernandez High School,76,84
8673,Jose Murray,M,12th,Hernandez High School,94,72
8674,Becky Hernandez,F,9th,Hernandez High School,93,80
8675,Morgan Rush,F,11th,Hernandez High School,82,99
8676,Michelle Sanchez,F,11th,Hernandez High School,70,94
8677,Heather Grant,F,9th,Hernandez High School,98,99
8678,Antonio Santos,M,9th,Hernandez High School,68,63
8679,Jessica Mcconnell,F,10th,Hernandez High School,99,96
8680,Timothy Murphy,M,12th,Hernandez High School,96,74
8681,Jonathan Salazar,M,12th,Hernandez High School,74,93
8682,Jason Pacheco,M,12th,Hernandez High School,87,99
8683,Robert Gonzalez,M,12th,Hernandez High School,78,93
8684,Brian Trujillo,M,9th,Hernandez High School,87,73
8685,Megan Conner,F,10th,Hernandez High School,95,79
8686,Sean Rose,M,9th,Hernandez High School,86,76
8687,Cassandra Brown,F,10th,Hernandez High School,91,90
8688,Adam Thomas,M,10th,Hernandez High School,77,65
8689,Connie David,F,10th,Hernandez High School,91,80
8690,Austin Pena,M,11th,Hernandez High School,64,84
8691,Joseph Mendoza,M,10th,Hernandez High School,70,55
8692,David Whitehead,M,10th,Hernandez High School,65,96
8693,David Gross,M,9th,Hernandez High School,85,75
8694,Terry Ellis,M,12th,Hernandez High School,68,62
8695,Brianna Logan,F,11th,Hernandez High School,86,95
8696,Nicolas Ryan,M,9th,Hernandez High School,75,74
8697,Keith Young,M,9th,Hernandez High School,74,66
8698,Anthony Marshall,M,11th,Hernandez High School,99,81
8699,John Nguyen,M,11th,Hernandez High School,71,87
8700,Jessica Jacobs,F,12th,Hernandez High School,75,76
8701,Michele Wise,F,11th,Hernandez High School,80,68
8702,Timothy Black,M,10th,Hernandez High School,68,63
8703,Margaret Ferrell,F,9th,Hernandez High School,94,58
8704,Tiffany Pearson,F,10th,Hernandez High School,84,91
8705,Kimberly Price,F,9th,Hernandez High School,75,92
8706,Brandon Taylor,M,9th,Hernandez High School,85,78
8707,Ivan Scott,M,12th,Hernandez High School,69,93
8708,Terry Taylor,M,9th,Hernandez High School,90,67
8709,Jason Sparks,M,12th,Hernandez High School,84,56
8710,Kimberly Jackson,F,10th,Hernandez High School,64,58
8711,Shelby Greer,F,10th,Hernandez High School,98,70
8712,Joseph Mcgee,M,9th,Hernandez High School,97,59
8713,Justin Schmidt,M,10th,Hernandez High School,91,93
8714,Melissa Munoz,F,11th,Hernandez High School,72,99
8715,James Burns,M,11th,Hernandez High School,76,85
8716,Joshua Scott,M,12th,Hernandez High School,64,73
8717,Jesus Sullivan,M,12th,Hernandez High School,66,86
8718,Benjamin Austin,M,11th,Hernandez High School,83,80
8719,Sonya Knapp,F,10th,Hernandez High School,63,80
8720,Natasha Garrett,F,9th,Hernandez High School,82,99
8721,Gregory Johnson,M,12th,Hernandez High School,93,77
8722,Ashley Smith,F,9th,Hernandez High School,63,87
8723,William Jenkins,M,10th,Hernandez High School,73,60
8724,Danielle Marsh,F,12th,Hernandez High School,63,94
8725,Christopher Fleming MD,M,9th,Hernandez High School,92,84
8726,Kelsey Mora,F,12th,Hernandez High School,80,66
8727,Larry Jones,M,11th,Hernandez High School,90,74
8728,Jose Clark,M,9th,Hernandez High School,72,87
8729,Claire Wilson,F,11th,Hernandez High School,84,56
8730,Kim Gonzalez,F,11th,Hernandez High School,69,64
8731,Warren Brown,M,10th,Hernandez High School,78,89
8732,Nathan Cooper,M,12th,Hernandez High School,69,64
8733,Heather Jackson,F,11th,Hernandez High School,93,82
8734,Tony Smith,M,9th,Hernandez High School,81,93
8735,Brittany Myers,F,9th,Hernandez High School,64,61
8736,Jessica Fleming,F,10th,Hernandez High School,99,76
8737,Charles Cummings,M,11th,Hernandez High School,86,71
8738,Lisa Cole,F,10th,Hernandez High School,86,73
8739,Kirk Murray,M,10th,Hernandez High School,70,60
8740,James Robinson,M,10th,Hernandez High School,67,74
8741,Ariel Robbins,F,9th,Hernandez High School,69,96
8742,Linda Warren,F,11th,Hernandez High School,85,66
8743,Sarah Dillon,F,12th,Hernandez High School,75,75
8744,Misty Beck DDS,F,11th,Hernandez High School,97,61
8745,Rick Caldwell,M,11th,Hernandez High School,94,70
8746,Sabrina Martinez,F,10th,Hernandez High School,70,81
8747,Robert Perry,M,10th,Hernandez High School,65,80
8748,Amanda Kerr,F,11th,Hernandez High School,88,98
8749,Jordan Ramirez,M,11th,Hernandez High School,92,73
8750,Sarah Woodard,F,12th,Hernandez High School,80,89
8751,William Wilkinson,M,9th,Hernandez High School,82,76
8752,Emily Clark,F,11th,Hernandez High School,72,93
8753,Jeremy Oconnor,M,11th,Hernandez High School,88,72
8754,Alexis Arnold,F,12th,Hernandez High School,71,82
8755,Jody Lloyd,F,9th,Hernandez High School,72,76
8756,William Duffy,M,9th,Hernandez High School,83,75
8757,Annette Odonnell,F,11th,Hernandez High School,91,77
8758,Kelly Duke,F,11th,Hernandez High School,69,76
8759,Amanda Lutz,F,12th,Hernandez High School,97,57
8760,Kristina Lee,F,11th,Hernandez High School,63,56
8761,Joseph Obrien,M,10th,Hernandez High School,82,81
8762,Joshua Hall,M,9th,Hernandez High School,92,86
8763,Taylor Ayala,F,11th,Hernandez High School,94,82
8764,Renee Pierce,F,12th,Hernandez High School,99,63
8765,Shannon Barnes,F,11th,Hernandez High School,91,65
8766,Joshua Miller,M,9th,Hernandez High School,82,64
8767,Christopher Mora,M,10th,Hernandez High School,63,62
8768,Victor Davis,M,10th,Hernandez High School,82,98
8769,Trevor Martinez,M,9th,Hernandez High School,81,58
8770,Matthew Benjamin,M,11th,Hernandez High School,66,96
8771,Sharon Lloyd DDS,F,11th,Hernandez High School,84,94
8772,Charlotte Jones,F,10th,Hernandez High School,81,78
8773,Marcus Jackson,M,10th,Hernandez High School,81,94
8774,Debra Taylor,F,9th,Hernandez High School,79,87
8775,Matthew Davis,M,9th,Hernandez High School,92,64
8776,Benjamin Bates,M,11th,Hernandez High School,97,57
8777,Daniel Morales,M,9th,Hernandez High School,79,99
8778,William Meyer,M,11th,Hernandez High School,89,90
8779,Anthony Reyes,M,10th,Hernandez High School,74,67
8780,Brittany Smith,F,10th,Hernandez High School,70,57
8781,Michael Smith,M,11th,Hernandez High School,76,58
8782,Mrs. Laura Malone MD,F,11th,Hernandez High School,84,93
8783,Kyle Turner,M,12th,Hernandez High School,97,64
8784,Derek Gibbs,M,11th,Hernandez High School,96,88
8785,Leah Lee,F,10th,Hernandez High School,81,80
8786,Deborah Lloyd,F,11th,Hernandez High School,84,64
8787,Michael Owens,M,10th,Hernandez High School,95,85
8788,Mary Lutz,F,10th,Hernandez High School,90,70
8789,Joseph King,M,11th,Hernandez High School,83,80
8790,Cynthia Allison,F,12th,Hernandez High School,68,87
8791,Denise Reed,F,9th,Hernandez High School,97,68
8792,Allison Rodriguez,F,12th,Hernandez High School,92,71
8793,Joyce Harper,F,11th,Hernandez High School,66,57
8794,Raymond Franklin,M,11th,Hernandez High School,72,74
8795,Patricia Potter,F,9th,Hernandez High School,91,66
8796,Shane Decker,M,11th,Hernandez High School,84,80
8797,Pamela Baker,F,11th,Hernandez High School,95,94
8798,Keith Brown,M,10th,Hernandez High School,72,81
8799,Eric Martinez,M,11th,Hernandez High School,72,90
8800,Donna Ward,F,9th,Hernandez High School,73,64
8801,Charles Smith,M,9th,Hernandez High School,87,78
8802,Peter Manning,M,10th,Hernandez High School,96,60
8803,Jason Clay,M,9th,Hernandez High School,67,57
8804,Alexis Brown,F,12th,Hernandez High School,89,81
8805,Monica Dixon,F,9th,Hernandez High School,97,62
8806,Catherine Ross,F,10th,Hernandez High School,81,87
8807,John Garcia,M,12th,Hernandez High School,81,91
8808,Kerry Evans,F,10th,Hernandez High School,95,99
8809,Albert Smith,M,11th,Hernandez High School,75,78
8810,Tina Holden,F,9th,Hernandez High School,78,90
8811,Russell Parker,M,11th,Hernandez High School,96,86
8812,Tamara Martinez,F,10th,Hernandez High School,70,79
8813,Stacy Murray,F,11th,Hernandez High School,74,67
8814,Walter Johnson,M,10th,Hernandez High School,87,68
8815,Omar Walker,M,11th,Hernandez High School,66,73
8816,Christopher Bell,M,11th,Hernandez High School,89,96
8817,Erin Stephenson,F,11th,Hernandez High School,64,66
8818,Joseph Gray,M,12th,Hernandez High School,97,80
8819,Taylor Cochran,F,11th,Hernandez High School,68,58
8820,John Martinez,M,10th,Hernandez High School,93,78
8821,Julie Estrada,F,12th,Hernandez High School,93,60
8822,Kathy Gross,F,12th,Hernandez High School,65,88
8823,Christina Pruitt,F,9th,Hernandez High School,81,99
8824,Daniel Martinez,M,12th,Hernandez High School,71,59
8825,Desiree Moore,F,9th,Hernandez High School,90,78
8826,Alicia Gray,F,9th,Hernandez High School,65,84
8827,Joshua Jordan,M,10th,Hernandez High School,93,66
8828,Julia Gutierrez,F,9th,Hernandez High School,84,89
8829,Helen Cross,F,12th,Hernandez High School,66,63
8830,Leslie Rodriguez,F,10th,Hernandez High School,91,82
8831,Jamie Williams,M,9th,Hernandez High School,95,74
8832,Erica Stephenson,F,10th,Hernandez High School,74,95
8833,Stephanie Taylor,F,9th,Hernandez High School,78,95
8834,Matthew Ford,M,10th,Hernandez High School,71,90
8835,Jack Serrano,M,9th,Hernandez High School,95,56
8836,James Garcia,M,10th,Hernandez High School,82,83
8837,Kerry Mahoney,F,9th,Hernandez High School,77,93
8838,Patricia Stein,F,12th,Hernandez High School,80,96
8839,Michael Jones,M,10th,Hernandez High School,69,56
8840,Shawn Ramirez,M,9th,Hernandez High School,85,59
8841,Lindsey Russell,F,12th,Hernandez High School,96,81
8842,Joanna Mcmahon,F,9th,Hernandez High School,77,90
8843,Jessica Black,F,11th,Hernandez High School,67,65
8844,Samuel Beck,M,10th,Hernandez High School,91,91
8845,Jessica Green,F,9th,Hernandez High School,93,99
8846,Frederick Hines,M,9th,Hernandez High School,94,91
8847,Anthony Olson,M,10th,Hernandez High School,82,78
8848,Stephanie Figueroa,F,9th,Hernandez High School,84,65
8849,Sheila Shepherd,F,12th,Hernandez High School,68,68
8850,Michelle Rhodes,F,9th,Hernandez High School,95,94
8851,Joseph Hunter,M,9th,Hernandez High School,78,87
8852,Anthony Phillips,M,9th,Hernandez High School,90,96
8853,Jessica Bentley,F,12th,Hernandez High School,79,95
8854,Matthew Bruce,M,12th,Hernandez High School,96,82
8855,John Rogers,M,11th,Hernandez High School,66,67
8856,Sean Moore,M,9th,Hernandez High School,69,56
8857,Stephanie Payne,F,11th,Hernandez High School,86,91
8858,Vanessa Smith,F,10th,Hernandez High School,73,96
8859,Dr. Gabriel Flores MD,M,11th,Hernandez High School,95,55
8860,Matthew Chen,M,12th,Hernandez High School,66,83
8861,Seth Davis,M,11th,Hernandez High School,83,62
8862,Samantha Williams,F,10th,Hernandez High School,94,70
8863,James Parks,M,9th,Hernandez High School,92,97
8864,Kelli Ramos,F,10th,Hernandez High School,65,91
8865,Gabriela Carey,F,9th,Hernandez High School,66,95
8866,Victor Clark,M,12th,Hernandez High School,67,55
8867,Mark Green,M,12th,Hernandez High School,70,70
8868,Sarah Lawson,F,10th,Hernandez High School,99,71
8869,Wesley Higgins,M,11th,Hernandez High School,65,68
8870,Christina Woods,F,11th,Hernandez High School,97,60
8871,Sandra Jenkins,F,10th,Hernandez High School,74,62
8872,Stacey Walker,F,11th,Hernandez High School,73,79
8873,Anthony Wright,M,11th,Hernandez High School,92,80
8874,Ashley Hall,F,12th,Hernandez High School,85,82
8875,Kevin Thomas,M,10th,Hernandez High School,97,86
8876,Nathaniel Martinez,M,11th,Hernandez High School,98,91
8877,Rachel Newman,F,12th,Hernandez High School,65,57
8878,Danielle Smith,F,12th,Hernandez High School,91,95
8879,Christine Vaughn,F,12th,Hernandez High School,63,67
8880,Sean Levine,M,11th,Hernandez High School,63,78
8881,James Snyder,M,11th,Hernandez High School,88,91
8882,Jessica Rogers,F,9th,Hernandez High School,72,61
8883,Julia Romero,F,12th,Hernandez High School,75,63
8884,Scott Beard,M,9th,Hernandez High School,91,69
8885,Matthew Williams,M,11th,Hernandez High School,99,62
8886,Jennifer Mathews,F,9th,Hernandez High School,84,57
8887,Kristin Collins,F,9th,Hernandez High School,65,95
8888,Juan Cole,M,11th,Hernandez High School,75,66
8889,George Martin,M,10th,Hernandez High School,71,65
8890,Catherine Norris,F,9th,Hernandez High School,91,88
8891,Kelly Holt,F,9th,Hernandez High School,77,67
8892,Jack Kelly,M,9th,Hernandez High School,80,63
8893,Wayne Davis,M,11th,Hernandez High School,90,56
8894,Stephanie Campos,F,10th,Hernandez High School,80,85
8895,Gabrielle Burns,F,11th,Hernandez High School,72,84
8896,Michael Watts,M,9th,Hernandez High School,80,98
8897,Michael Clark,M,12th,Hernandez High School,69,75
8898,Claudia Juarez,F,9th,Hernandez High School,76,79
8899,Evan Floyd,M,9th,Hernandez High School,84,73
8900,Michael Gibbs,M,10th,Hernandez High School,96,87
8901,Jesse Sandoval,M,9th,Hernandez High School,67,96
8902,Jennifer Gray,F,9th,Hernandez High School,98,61
8903,Alicia Suarez,F,11th,Hernandez High School,64,72
8904,Cynthia Burke,F,9th,Hernandez High School,74,82
8905,John Thomas,M,9th,Hernandez High School,80,56
8906,Jennifer Hayes,F,9th,Hernandez High School,82,72
8907,David Hardy,M,10th,Hernandez High School,90,79
8908,Ralph Krueger,M,9th,Hernandez High School,67,88
8909,Alex Mayer,M,10th,Hernandez High School,93,83
8910,Brian Lee,M,11th,Hernandez High School,87,83
8911,Matthew Alvarado,M,11th,Hernandez High School,66,85
8912,Taylor Combs,F,12th,Hernandez High School,78,71
8913,Brooke Mahoney,F,12th,Hernandez High School,67,93
8914,Kevin Ramos,M,9th,Hernandez High School,99,80
8915,Kelly Rodriguez,F,11th,Hernandez High School,92,84
8916,Dylan Hoffman,M,12th,Hernandez High School,65,81
8917,Deborah Harrison,F,11th,Hernandez High School,91,57
8918,John Moses,M,10th,Hernandez High School,83,81
8919,Brandon Mack,M,11th,Hernandez High School,80,62
8920,Tonya Wood,F,11th,Hernandez High School,82,62
8921,Jeffrey Ellison,M,11th,Hernandez High School,90,70
8922,Charles Bailey,M,10th,Hernandez High School,81,71
8923,Kathryn Hughes,F,10th,Hernandez High School,86,91
8924,Justin Nguyen,M,12th,Hernandez High School,98,77
8925,Robert Larson,M,9th,Hernandez High School,77,67
8926,Derek Moore,M,10th,Hernandez High School,70,97
8927,Kimberly Gilmore,F,9th,Hernandez High School,89,99
8928,Bruce Mendez,M,9th,Hernandez High School,70,59
8929,James Morris,M,9th,Hernandez High School,94,71
8930,Donna Johnson,F,12th,Hernandez High School,98,73
8931,Andrew Sherman,M,11th,Hernandez High School,93,68
8932,Laura Berry,F,9th,Hernandez High School,88,80
8933,Lauren Reed,F,12th,Hernandez High School,74,65
8934,Shannon Leon,F,9th,Hernandez High School,99,57
8935,Alexander Farrell,M,11th,Hernandez High School,79,61
